Unix,Date,Symbol,Open,High,Low,Close,Volume WAVES,Volume USDT,tradecount
1617580800000,2021-04-05,WAVESUSDT,12.196,12.95,11.6711,12.7873,1504099.4,18726478.621517,64554
1617494400000,2021-04-04,WAVESUSDT,11.5977,12.3341,11.4,12.1824,629754.67,7546418.079755,29122
1617408000000,2021-04-03,WAVESUSDT,13.0712,13.1675,11.5446,11.5989,1108032.8,13699046.018939,50521
1617321600000,2021-04-02,WAVESUSDT,11.8016,13.67,11.5936,13.0557,2385562.7,30233287.031565,94676
1617235200000,2021-04-01,WAVESUSDT,11.9677,12.2415,11.5267,11.8015,978701.35,11627550.551732,40710
1617148800000,2021-03-31,WAVESUSDT,12.3169,12.3169,11.276,11.964,1143677.34,13518944.058954,47001
1617062400000,2021-03-30,WAVESUSDT,12.44,12.96,12.1956,12.3159,1647369.55,20672088.261896,61837
1616976000000,2021-03-29,WAVESUSDT,11.805,12.6159,11.6378,12.44,1642486.13,20019268.165937,58760
1616889600000,2021-03-28,WAVESUSDT,11.8806,12.25,11.46,11.8043,899128.94,10684853.926166,39604
1616803200000,2021-03-27,WAVESUSDT,12.2916,12.4993,11.5,11.8802,1430652.82,17170176.432299,48361
1616716800000,2021-03-26,WAVESUSDT,10.445,13.2375,10.4251,12.2797,3856815.22,46319440.549544,124739
1616630400000,2021-03-25,WAVESUSDT,10.8359,11.6318,10.1889,10.4376,2676135.89,29062834.21075,89584
1616544000000,2021-03-24,WAVESUSDT,11.1897,13.6,10.67,10.836,6360044.52,77087594.418623,193992
1616457600000,2021-03-23,WAVESUSDT,9.7951,12.77,9.6888,11.1934,4627354.13,52995321.243686,153826
1616371200000,2021-03-22,WAVESUSDT,9.9476,10.95,9.7425,9.7854,1776532.38,18472374.264352,71736
1616284800000,2021-03-21,WAVESUSDT,10.1673,10.2389,9.5852,9.95,730854.41,7274226.991814,29654
1616198400000,2021-03-20,WAVESUSDT,10.2076,10.6735,10.09,10.1674,886069.18,9256718.954183,37116
1616112000000,2021-03-19,WAVESUSDT,10.2473,10.5754,10.0208,10.2076,704379.81,7285024.091534,28344
1616025600000,2021-03-18,WAVESUSDT,10.1243,10.8,10.0427,10.2454,1014492.34,10589871.699486,43369
1615939200000,2021-03-17,WAVESUSDT,9.8334,10.2,9.6504,10.1243,898018.93,8910052.229702,34308
1615852800000,2021-03-16,WAVESUSDT,9.5912,10.099,9.2107,9.8411,1218507.67,11805849.195525,42856
1615766400000,2021-03-15,WAVESUSDT,9.7295,10.1,9.2514,9.5842,983445.74,9452268.559538,36202
1615680000000,2021-03-14,WAVESUSDT,10.1555,10.2153,9.697,9.7388,655998.13,6526270.583786,27415
1615593600000,2021-03-13,WAVESUSDT,9.8632,10.2521,9.451,10.153,765470.32,7637876.985906,30308
1615507200000,2021-03-12,WAVESUSDT,10.0683,10.17,9.5018,9.873,680479.57,6718646.072785,28366
1615420800000,2021-03-11,WAVESUSDT,10.2461,10.302,9.7625,10.0584,767632.12,7702412.32834,27695
1615334400000,2021-03-10,WAVESUSDT,10.7246,10.86,10.0053,10.2479,921455.06,9563941.447139,33697
1615248000000,2021-03-09,WAVESUSDT,10.0892,10.7811,9.9371,10.7134,1032874.82,10732266.835085,39814
1615161600000,2021-03-08,WAVESUSDT,10.1326,10.208,9.714,10.0798,510932.66,5099645.090862,20419
1615075200000,2021-03-07,WAVESUSDT,9.9916,10.2336,9.8007,10.1471,586736.23,5903206.598337,21974
1614988800000,2021-03-06,WAVESUSDT,9.9222,10.3572,9.6463,9.9916,719054.64,7208916.531289,29758
1614902400000,2021-03-05,WAVESUSDT,9.4472,10.5847,8.9583,9.9125,1924512.31,18969144.545204,60927
1614816000000,2021-03-04,WAVESUSDT,9.8201,10.2231,9.1013,9.4472,879994.01,8483779.950976,32339
1614729600000,2021-03-03,WAVESUSDT,9.412,10.1,9.3215,9.8182,1106651.02,10863969.72062,35666
1614643200000,2021-03-02,WAVESUSDT,9.5278,9.966,9.0723,9.4175,934463.1,8921328.320839,32766
1614556800000,2021-03-01,WAVESUSDT,8.9047,9.6637,8.8404,9.5234,757032.07,7047073.578593,24205
1614470400000,2021-02-28,WAVESUSDT,9.6043,9.6504,8.3373,8.9026,935320.17,8264125.144314,30241
1614384000000,2021-02-27,WAVESUSDT,9.5646,10.06,9.332,9.5955,961586.84,9377330.896229,33543
1614297600000,2021-02-26,WAVESUSDT,9.598,10.003,8.9457,9.5612,1239109.43,11764279.417218,43256
1614211200000,2021-02-25,WAVESUSDT,9.8316,11.5,9.5221,9.6074,2073440.11,21870279.174525,72608
1614124800000,2021-02-24,WAVESUSDT,9.3746,10.8616,8.909,9.8336,1870321.11,18629565.995202,65114
1614038400000,2021-02-23,WAVESUSDT,10.6207,10.7012,7.7,9.3749,4015069.48,36828724.454408,130650
1613952000000,2021-02-22,WAVESUSDT,12.3706,12.3815,9.1165,10.615,2353876.97,25360351.204147,89838
1613865600000,2021-02-21,WAVESUSDT,12.2509,12.9211,12.0231,12.3564,1238872.27,15467694.226385,48835
1613779200000,2021-02-20,WAVESUSDT,12.5662,13.3464,11.574,12.2604,1897214.61,24037092.539027,72235
1613692800000,2021-02-19,WAVESUSDT,12.3974,13.3841,11.8001,12.5462,2003862.6,25302684.965557,74668
1613606400000,2021-02-18,WAVESUSDT,11.4827,14.2,11.3737,12.3607,3282700.95,41466020.197874,109388
1613520000000,2021-02-17,WAVESUSDT,11.0668,11.6649,10.0356,11.4913,2184288.87,24118602.563378,73601
1613433600000,2021-02-16,WAVESUSDT,10.968,11.5333,10.3131,11.0666,2106391.95,23016303.256183,62653
1613347200000,2021-02-15,WAVESUSDT,11.8242,12.4439,9.324,10.9669,3387982.94,37894513.550681,113301
1613260800000,2021-02-14,WAVESUSDT,11.2428,13.41,10.5715,11.8003,5362077.68,65350637.026725,164945
1613174400000,2021-02-13,WAVESUSDT,10.863,11.74,10.3357,11.2315,2565543.88,28492333.865862,92750
1613088000000,2021-02-12,WAVESUSDT,10.4596,11.2718,9.9435,10.8509,1949873.48,20681441.221704,71721
1613001600000,2021-02-11,WAVESUSDT,9.6515,11.2189,9.45,10.4596,3329357.88,34635308.694095,113960
1612915200000,2021-02-10,WAVESUSDT,9.7878,10.72,8.918,9.6669,5801400.54,56465803.481748,172300
1612828800000,2021-02-09,WAVESUSDT,8.389,11.38,8.259,9.7879,7468791.58,72822537.728745,207849
1612742400000,2021-02-08,WAVESUSDT,8.0414,8.5538,7.78,8.3875,2623777.95,21621119.645818,80037
1612656000000,2021-02-07,WAVESUSDT,8.2,8.3999,7.5889,8.0508,2232075.16,17959373.138511,63753
1612569600000,2021-02-06,WAVESUSDT,8.8599,8.9181,7.57,8.1914,2906061.13,23601182.55068,79808
1612483200000,2021-02-05,WAVESUSDT,7.2444,8.95,7.175,8.8459,5716049.26,47001148.325812,138222
1612396800000,2021-02-04,WAVESUSDT,7.2988,7.8,6.7029,7.2465,3131790.36,22808015.107325,73156
1612310400000,2021-02-03,WAVESUSDT,6.9402,7.5716,6.8769,7.2973,1871331.69,13479745.726249,51624
1612224000000,2021-02-02,WAVESUSDT,7.0116,7.1538,6.8406,6.9479,912107.8,6364712.959981,27025
1612137600000,2021-02-01,WAVESUSDT,6.5438,7.231,6.39,7.0187,2324066.45,15888742.488731,64405
1612051200000,2021-01-31,WAVESUSDT,6.7428,7.0649,6.4327,6.5438,1613816.95,10834554.668125,44689
1611964800000,2021-01-30,WAVESUSDT,6.5011,6.9862,6.23,6.74,1554499.62,10211495.543804,41497
1611878400000,2021-01-29,WAVESUSDT,6.2875,6.798,6.1565,6.5143,1619427.14,10480922.383286,45576
1611792000000,2021-01-28,WAVESUSDT,6.0269,6.54,5.9335,6.2836,1057445.51,6700951.826586,28340
1611705600000,2021-01-27,WAVESUSDT,6.8288,6.8451,5.9501,6.0371,1129406.32,7082074.907999,29008
1611619200000,2021-01-26,WAVESUSDT,6.6722,6.9192,6.411,6.8288,1181531.54,7907909.752314,27866
1611532800000,2021-01-25,WAVESUSDT,6.9928,7.3234,6.652,6.6723,1867470.35,13185791.312681,42084
1611446400000,2021-01-24,WAVESUSDT,6.5887,7.4489,6.5221,6.9833,3146784.18,22055344.898515,70482
1611360000000,2021-01-23,WAVESUSDT,6.392,6.888,6.3185,6.5923,1649390.61,10847564.061464,36021
1611273600000,2021-01-22,WAVESUSDT,5.9761,6.64,5.4506,6.4028,1804100.88,11000675.614665,43814
1611187200000,2021-01-21,WAVESUSDT,7.2147,7.2428,5.9,5.9885,2031299.13,13351999.094937,49999
1611100800000,2021-01-20,WAVESUSDT,7.0748,7.3,6.4718,7.2094,2060258.55,14258028.191198,51676
1611014400000,2021-01-19,WAVESUSDT,7.8377,7.9304,7.07,7.0773,2321561.63,17473638.74919,60390
1610928000000,2021-01-18,WAVESUSDT,7.378,8.3039,7.3002,7.8384,3972627.18,30840085.031008,93077
1610841600000,2021-01-17,WAVESUSDT,6.6316,8.19,6.274,7.3768,6267179.05,45994112.370253,126784
1610755200000,2021-01-16,WAVESUSDT,6.3704,6.9479,6.206,6.6316,3044807.26,20193108.549274,66020
1610668800000,2021-01-15,WAVESUSDT,6.4438,6.8977,5.85,6.3539,3876814.5,24902071.671812,80973
1610582400000,2021-01-14,WAVESUSDT,6.3828,6.898,5.8,6.4439,3233900.7,20589008.149419,74028
1610496000000,2021-01-13,WAVESUSDT,6.0189,6.5217,5.7859,6.3812,2161759.52,13454654.555441,52617
1610409600000,2021-01-12,WAVESUSDT,5.6093,6.6016,5.4079,6.023,4415896.0,26861101.454743,83930
1610323200000,2021-01-11,WAVESUSDT,6.528,6.5447,4.9667,5.6184,3973971.93,22375143.439046,90370
1610236800000,2021-01-10,WAVESUSDT,6.1816,6.98,5.8699,6.5273,5124687.83,32904166.470861,106356
1610150400000,2021-01-09,WAVESUSDT,5.6149,6.27,5.4137,6.1818,2162083.17,12530595.822264,45625
1610064000000,2021-01-08,WAVESUSDT,5.9314,5.9859,5.1721,5.6108,2656961.92,14840263.592866,58758
1609977600000,2021-01-07,WAVESUSDT,5.8481,6.5778,5.5,5.9377,4017826.93,24613002.825833,83230
1609891200000,2021-01-06,WAVESUSDT,5.5726,6.135,5.3523,5.84,3182507.29,18423563.850021,64968
1609804800000,2021-01-05,WAVESUSDT,5.3919,5.8416,5.1632,5.5768,2797294.25,15339069.595578,56762
1609718400000,2021-01-04,WAVESUSDT,5.5581,6.15,4.86,5.3943,3110352.59,17205701.193923,69202
1609632000000,2021-01-03,WAVESUSDT,5.5829,6.0739,5.0792,5.5581,4334320.66,23704618.84781,82970
1609545600000,2021-01-02,WAVESUSDT,5.9795,5.9802,5.4436,5.5873,2805520.85,15876547.817267,53056
1609459200000,2021-01-01,WAVESUSDT,6.1939,6.3617,5.8825,5.9795,2057953.8,12565817.481736,42068
1609372800000,2020-12-31,WAVESUSDT,6.6291,6.6359,5.9671,6.1939,1235999.4,7718710.108401,31571
1609286400000,2020-12-30,WAVESUSDT,7.0225,7.0636,6.4664,6.6235,1064678.91,7117539.939706,31006
1609200000000,2020-12-29,WAVESUSDT,6.6267,7.6039,6.5207,7.0125,2333087.23,16393719.907025,63966
1609113600000,2020-12-28,WAVESUSDT,6.4075,6.7907,6.3162,6.6245,946600.43,6220508.898215,26154
1609027200000,2020-12-27,WAVESUSDT,6.342,6.8455,6.0001,6.3995,1462336.74,9427346.352769,39640
1608940800000,2020-12-26,WAVESUSDT,6.6551,6.834,6.2355,6.3428,771149.96,5013985.248627,23407
1608854400000,2020-12-25,WAVESUSDT,6.4924,7.295,6.3844,6.6622,1688966.2,11460157.302046,51129
1608768000000,2020-12-24,WAVESUSDT,5.8699,6.744,5.4201,6.4838,2271407.79,14098571.150733,57221
1608681600000,2020-12-23,WAVESUSDT,7.1011,7.2314,5.415,5.8732,1896933.54,12153447.957119,49001
1608595200000,2020-12-22,WAVESUSDT,6.6577,7.6501,6.526,7.0959,2241568.91,15991784.686139,57272
1608508800000,2020-12-21,WAVESUSDT,7.1808,7.3336,6.4535,6.6577,1526821.34,10472166.594119,35126
1608422400000,2020-12-20,WAVESUSDT,7.66,7.76,7.0426,7.1741,1103890.18,8202013.739773,29317
1608336000000,2020-12-19,WAVESUSDT,7.8251,8.0,7.6105,7.6656,851659.92,6659655.619259,23584
1608249600000,2020-12-18,WAVESUSDT,7.9268,8.225,7.5121,7.8286,1229834.36,9667738.762385,36052
1608163200000,2020-12-17,WAVESUSDT,8.3432,8.58,7.7937,7.93,1700896.01,14094971.399487,52351
1608076800000,2020-12-16,WAVESUSDT,8.1084,8.5555,7.9344,8.3437,1187888.62,9774692.572065,35576
1607990400000,2020-12-15,WAVESUSDT,8.6235,8.6669,8.05,8.1174,1044837.29,8739597.60997,29172
1607904000000,2020-12-14,WAVESUSDT,8.6407,8.85,8.3264,8.6192,1268638.89,10934230.534346,34277
1607817600000,2020-12-13,WAVESUSDT,8.4712,8.9499,8.2525,8.6419,1427114.28,12340672.1007,37990
1607731200000,2020-12-12,WAVESUSDT,8.1217,8.8412,8.1194,8.4688,2016297.96,17255477.44234,47285
1607644800000,2020-12-11,WAVESUSDT,8.1246,8.4111,7.6645,8.1207,1701419.31,13707878.930292,40545
1607558400000,2020-12-10,WAVESUSDT,8.5469,8.7112,7.8225,8.116,1734792.1,14334044.437601,43140
1607472000000,2020-12-09,WAVESUSDT,7.7957,8.9326,7.2296,8.5543,3219140.29,26165332.448571,75612
1607385600000,2020-12-08,WAVESUSDT,8.944,9.2,7.65,7.7944,2424673.4,20677013.011466,82298
1607299200000,2020-12-07,WAVESUSDT,8.4332,9.32,8.1389,8.9462,3225603.31,28603656.355688,104779
1607212800000,2020-12-06,WAVESUSDT,8.1386,8.689,7.862,8.4331,2396873.88,19893194.958147,69714
1607126400000,2020-12-05,WAVESUSDT,7.227,8.4256,7.1597,8.1289,2356255.51,18507042.987333,55313
1607040000000,2020-12-04,WAVESUSDT,7.3857,7.8778,7.07,7.227,2580780.54,19409312.198605,54281
1606953600000,2020-12-03,WAVESUSDT,7.043,7.4984,6.8569,7.3857,1486851.82,10746356.216968,30962
1606867200000,2020-12-02,WAVESUSDT,6.8201,7.5579,6.628,7.0493,1790763.59,12754874.931785,45678
1606780800000,2020-12-01,WAVESUSDT,7.0834,7.1016,6.2,6.8201,2243481.8,15254899.991641,51869
1606694400000,2020-11-30,WAVESUSDT,7.0367,7.2952,6.8623,7.0841,1526054.05,10759618.433994,36038
1606608000000,2020-11-29,WAVESUSDT,6.5907,7.3287,6.4128,7.0331,2361660.14,16309648.557881,49786
1606521600000,2020-11-28,WAVESUSDT,6.4519,6.8499,6.2722,6.5973,1718893.92,11265432.973529,42127
1606435200000,2020-11-27,WAVESUSDT,6.0529,6.9,6.0017,6.4518,2702646.47,17415186.917236,55707
1606348800000,2020-11-26,WAVESUSDT,6.6823,6.79,5.559,6.0606,4141174.39,25021856.057842,91550
1606262400000,2020-11-25,WAVESUSDT,7.5431,7.6999,6.0,6.7033,3197964.19,23363174.998529,69805
1606176000000,2020-11-24,WAVESUSDT,7.8927,8.2156,7.3,7.5488,3157080.54,24531161.270931,76508
1606089600000,2020-11-23,WAVESUSDT,7.059,8.73,7.059,7.9207,5566797.98,44111734.170626,132824
1606003200000,2020-11-22,WAVESUSDT,6.2235,7.755,5.7459,7.0696,7923040.02,55015048.002065,144506
1605916800000,2020-11-21,WAVESUSDT,6.7667,6.9028,6.0286,6.2111,3420752.27,22292628.289903,85199
1605830400000,2020-11-20,WAVESUSDT,5.8353,7.1664,5.6875,6.7653,6730966.38,44373377.333817,141206
1605744000000,2020-11-19,WAVESUSDT,5.1725,5.9816,5.0309,5.8456,3803701.32,21071125.074153,58117
1605657600000,2020-11-18,WAVESUSDT,4.922,5.338,4.58,5.1728,3229390.65,16169086.652205,65994
1605571200000,2020-11-17,WAVESUSDT,4.903,5.0467,4.71,4.9243,1565188.56,7633888.17963,40319
1605484800000,2020-11-16,WAVESUSDT,4.3653,5.3209,4.34,4.9029,4377464.53,21479014.726654,86897
1605398400000,2020-11-15,WAVESUSDT,4.2959,4.4332,4.1965,4.3653,1588106.38,6851918.425989,31850
1605312000000,2020-11-14,WAVESUSDT,4.0921,4.4849,4.0706,4.2902,2718173.0,11711349.768807,45166
1605225600000,2020-11-13,WAVESUSDT,3.8903,4.1388,3.8824,4.0975,1872991.41,7532721.327398,25169
1605139200000,2020-11-12,WAVESUSDT,3.751,3.9636,3.6755,3.891,1821493.11,6993330.170779,24892
1605052800000,2020-11-11,WAVESUSDT,3.827,3.8462,3.7081,3.7467,1201513.7,4529440.11558,17011
1604966400000,2020-11-10,WAVESUSDT,3.7997,3.95,3.7032,3.8268,1558275.87,5935870.003729,25641
1604880000000,2020-11-09,WAVESUSDT,3.5199,3.988,3.4187,3.7976,2504051.22,9186121.288072,40035
1604793600000,2020-11-08,WAVESUSDT,3.438,3.54,3.4259,3.5186,1254911.77,4382795.987809,17103
1604707200000,2020-11-07,WAVESUSDT,3.5661,3.75,3.3688,3.4434,2608122.84,9323605.243086,39422
1604620800000,2020-11-06,WAVESUSDT,3.4277,3.65,3.3877,3.5691,2316162.76,8158874.44662,34796
1604534400000,2020-11-05,WAVESUSDT,3.198,3.47,3.1916,3.4277,1720516.87,5773095.629256,26303
1604448000000,2020-11-04,WAVESUSDT,3.147,3.216,3.085,3.1986,672167.07,2117485.210212,13537
1604361600000,2020-11-03,WAVESUSDT,3.1111,3.1689,3.0417,3.1477,742496.48,2321112.661054,10182
1604275200000,2020-11-02,WAVESUSDT,3.2269,3.2785,3.0931,3.1145,873400.14,2783661.534554,15206
1604188800000,2020-11-01,WAVESUSDT,3.2329,3.2468,3.18,3.2231,582990.57,1879700.26261,15215
1604102400000,2020-10-31,WAVESUSDT,3.2077,3.319,3.1888,3.2329,758672.74,2464303.579333,14132
1604016000000,2020-10-30,WAVESUSDT,3.0232,3.5,2.9538,3.2101,3624124.96,11624580.69311,49509
1603929600000,2020-10-29,WAVESUSDT,3.0504,3.1307,2.9384,3.0232,1197433.4,3645435.053555,22047
1603843200000,2020-10-28,WAVESUSDT,3.1528,3.1871,2.9589,3.0504,794221.64,2413397.45128,12381
1603756800000,2020-10-27,WAVESUSDT,3.1697,3.2379,3.0811,3.1569,825713.29,2614964.843411,10268
1603670400000,2020-10-26,WAVESUSDT,3.2782,3.3042,3.0639,3.1694,1413687.09,4512050.606093,17487
1603584000000,2020-10-25,WAVESUSDT,3.4378,3.4886,3.2689,3.2784,1663754.2,5679644.557193,27919
1603497600000,2020-10-24,WAVESUSDT,3.3709,3.4759,3.3272,3.4382,1575962.76,5365625.121734,25347
1603411200000,2020-10-23,WAVESUSDT,3.2444,3.5998,3.1662,3.3709,4024237.1,13779478.769982,50701
1603324800000,2020-10-22,WAVESUSDT,3.1142,3.3,3.0667,3.2438,3218745.2,10221712.351566,40657
1603238400000,2020-10-21,WAVESUSDT,2.8705,3.14,2.8567,3.1111,3211332.81,9737086.758528,43785
1603152000000,2020-10-20,WAVESUSDT,2.9342,2.9385,2.8171,2.8678,1560820.46,4470716.87794,26728
1603065600000,2020-10-19,WAVESUSDT,3.0601,3.0791,2.9081,2.9373,1225964.89,3643747.267726,15283
1602979200000,2020-10-18,WAVESUSDT,3.1854,3.2848,3.0308,3.0567,1822647.64,5724338.400478,23499
1602892800000,2020-10-17,WAVESUSDT,2.9533,3.3989,2.8711,3.1854,4779117.49,14839541.339694,67192
1602806400000,2020-10-16,WAVESUSDT,2.6971,3.35,2.5445,2.9557,7328527.33,21178415.921301,74744
1602720000000,2020-10-15,WAVESUSDT,2.5097,2.7598,2.4342,2.697,4234211.32,11050884.410581,42811
1602633600000,2020-10-14,WAVESUSDT,2.5167,2.5332,2.436,2.5097,2060366.97,5140912.542939,29085
1602547200000,2020-10-13,WAVESUSDT,2.4615,2.5993,2.4526,2.5167,2775231.68,6984362.846126,35857
1602460800000,2020-10-12,WAVESUSDT,2.4476,2.5172,2.42,2.4622,2715172.73,6687402.871062,32881
1602374400000,2020-10-11,WAVESUSDT,2.4219,2.4692,2.392,2.4477,2493942.02,6091189.060763,29311
1602288000000,2020-10-10,WAVESUSDT,2.3926,2.5363,2.3781,2.4244,2396674.43,5830976.252856,34029
1602201600000,2020-10-09,WAVESUSDT,2.31,2.429,2.2379,2.3927,1738117.87,4103562.667655,23343
1602115200000,2020-10-08,WAVESUSDT,2.2843,2.3494,2.1201,2.3109,960952.28,2152560.480431,9077
1602028800000,2020-10-07,WAVESUSDT,2.1745,2.2997,2.0649,2.2845,1015348.28,2233396.007525,10725
1601942400000,2020-10-06,WAVESUSDT,2.3597,2.3623,2.1477,2.1724,1023250.55,2306848.322579,9640
1601856000000,2020-10-05,WAVESUSDT,2.3699,2.4371,2.3117,2.3597,613769.96,1457338.504453,6855
1601769600000,2020-10-04,WAVESUSDT,2.4126,2.4246,2.33,2.3699,676199.35,1605736.386517,6049
1601683200000,2020-10-03,WAVESUSDT,2.448,2.5054,2.3944,2.42,635812.4,1553759.748014,5625
1601596800000,2020-10-02,WAVESUSDT,2.624,2.6258,2.293,2.452,1900118.99,4705614.096984,25840
1601510400000,2020-10-01,WAVESUSDT,2.5734,2.7974,2.45,2.624,4860837.8,12798661.016024,56137
1601424000000,2020-09-30,WAVESUSDT,2.4515,2.5736,2.4334,2.5734,2395297.22,5947100.689559,30867
1601337600000,2020-09-29,WAVESUSDT,2.417,2.4723,2.3773,2.4515,1848323.74,4499461.167828,25222
1601251200000,2020-09-28,WAVESUSDT,2.4835,2.514,2.38,2.4173,2635696.22,6522278.582788,30277
1601164800000,2020-09-27,WAVESUSDT,2.5103,2.5376,2.3911,2.4835,1763613.9,4372410.213131,24869
1601078400000,2020-09-26,WAVESUSDT,2.3892,2.5292,2.3652,2.5148,2334155.85,5753929.797233,31400
1600992000000,2020-09-25,WAVESUSDT,2.3686,2.4089,2.3011,2.3894,3135786.15,7439126.741225,32604
1600905600000,2020-09-24,WAVESUSDT,2.1723,2.38,2.1483,2.3686,2535955.49,5730672.617008,30573
1600819200000,2020-09-23,WAVESUSDT,2.2176,2.5937,2.0,2.1718,4839932.04,11529134.405124,42203
1600732800000,2020-09-22,WAVESUSDT,2.1556,2.2534,2.1113,2.2183,1769673.01,3885819.04623,23215
1600646400000,2020-09-21,WAVESUSDT,2.4389,2.4585,2.0878,2.1531,3114816.76,7027252.049921,39233
1600560000000,2020-09-20,WAVESUSDT,2.5428,2.578,2.3659,2.4389,1667101.86,4138968.544952,28211
1600473600000,2020-09-19,WAVESUSDT,2.4485,2.5925,2.4252,2.5426,2161401.04,5430572.268943,32906
1600387200000,2020-09-18,WAVESUSDT,2.5525,2.5699,2.3814,2.4474,1246148.23,3074083.069108,17297
1600300800000,2020-09-17,WAVESUSDT,2.559,2.65,2.445,2.5523,1271227.51,3233567.451956,14958
1600214400000,2020-09-16,WAVESUSDT,2.4849,2.5666,2.3182,2.5589,1591457.89,3915412.501629,16690
1600128000000,2020-09-15,WAVESUSDT,2.8885,2.9053,2.4633,2.4875,2686536.68,7293975.963734,26236
1600041600000,2020-09-14,WAVESUSDT,3.0784,3.1154,2.7798,2.8853,3921405.55,11413505.387746,42725
1599955200000,2020-09-13,WAVESUSDT,2.6098,3.1499,2.533,3.0776,6877255.88,19918362.592191,64399
1599868800000,2020-09-12,WAVESUSDT,2.4999,2.6552,2.4507,2.6119,1594519.67,4116720.51407,17255
1599782400000,2020-09-11,WAVESUSDT,2.4348,2.51,2.3542,2.5,915507.86,2224934.881377,9657
1599696000000,2020-09-10,WAVESUSDT,2.3927,2.5424,2.3796,2.4337,1322863.68,3249690.930739,14168
1599609600000,2020-09-09,WAVESUSDT,2.3166,2.48,2.2537,2.3971,1831881.47,4378861.931945,33669
1599523200000,2020-09-08,WAVESUSDT,2.3992,2.5001,2.22,2.32,1752132.36,4119697.413822,40682
1599436800000,2020-09-07,WAVESUSDT,2.4748,2.4998,2.2223,2.3998,1968742.93,4638350.707231,41501
1599350400000,2020-09-06,WAVESUSDT,2.3106,2.5311,2.1893,2.471,2114503.68,4995075.298627,42546
1599264000000,2020-09-05,WAVESUSDT,2.6286,2.72,2.1168,2.3133,2436704.28,5938282.582877,44966
1599177600000,2020-09-04,WAVESUSDT,2.476,2.8394,2.3046,2.6204,4476897.08,11375925.522514,60587
1599091200000,2020-09-03,WAVESUSDT,3.2742,3.3417,2.2548,2.4758,2851728.89,8417172.043017,38623
1599004800000,2020-09-02,WAVESUSDT,3.5301,3.6,2.97,3.2748,2858387.97,9524960.362043,35001
1598918400000,2020-09-01,WAVESUSDT,3.5954,3.8786,3.5159,3.5345,3343720.47,12491014.550603,46125
1598832000000,2020-08-31,WAVESUSDT,3.3816,3.7601,3.3654,3.5954,4194120.97,15056250.065318,47758
1598745600000,2020-08-30,WAVESUSDT,3.37,3.49,3.2866,3.3786,1959435.7,6630917.638532,22851
1598659200000,2020-08-29,WAVESUSDT,3.3698,3.5649,3.2768,3.37,2898064.29,9997832.080459,33632
1598572800000,2020-08-28,WAVESUSDT,3.1112,3.5249,3.0432,3.3697,3497142.26,11574113.670002,34752
1598486400000,2020-08-27,WAVESUSDT,3.2551,3.2972,2.9553,3.0972,3427714.38,10697644.825629,35540
1598400000000,2020-08-26,WAVESUSDT,3.233,3.365,3.1196,3.2575,3086551.02,10031543.866992,32130
1598313600000,2020-08-25,WAVESUSDT,3.6489,3.6613,3.078,3.227,4936003.4,16820330.90182,49659
1598227200000,2020-08-24,WAVESUSDT,3.499,3.7802,3.3652,3.6478,4183932.41,15185257.142331,42579
1598140800000,2020-08-23,WAVESUSDT,3.3893,3.68,3.1819,3.499,5934824.51,20719229.858786,58865
1598054400000,2020-08-22,WAVESUSDT,3.2056,3.5237,2.8625,3.3831,6129846.59,19430887.705545,67214
1597968000000,2020-08-21,WAVESUSDT,3.8576,3.8799,3.1701,3.2014,12370402.03,43125311.793993,118599
1597881600000,2020-08-20,WAVESUSDT,3.822,4.06,3.7435,3.8557,5653677.19,21983174.849613,61002
1597795200000,2020-08-19,WAVESUSDT,4.197,4.5342,3.55,3.8151,11623978.69,46408552.813299,120009
1597708800000,2020-08-18,WAVESUSDT,4.4098,4.59,3.55,4.1839,13426888.9,56208795.318462,141731
1597622400000,2020-08-17,WAVESUSDT,4.0341,4.8,4.0118,4.4095,16401416.72,73764126.636756,182542
1597536000000,2020-08-16,WAVESUSDT,3.3962,4.29,3.3833,4.0341,15482371.46,60714706.883497,127383
1597449600000,2020-08-15,WAVESUSDT,3.4914,3.782,3.1686,3.3895,9792605.87,33867436.830487,90639
1597363200000,2020-08-14,WAVESUSDT,3.3144,4.13,2.9593,3.4914,20544549.73,73337859.089824,168318
1597276800000,2020-08-13,WAVESUSDT,2.1703,3.63,2.0629,3.3267,26916306.56,79279503.572563,214941
1597190400000,2020-08-12,WAVESUSDT,1.8625,2.2599,1.7966,2.1706,9980169.47,21051763.310918,80590
1597104000000,2020-08-11,WAVESUSDT,1.973,2.0619,1.8122,1.8648,2051741.14,3996727.796199,12596
1597017600000,2020-08-10,WAVESUSDT,1.9459,2.099,1.8706,1.9747,2744675.62,5447191.482804,18861
1596931200000,2020-08-09,WAVESUSDT,1.8251,1.9892,1.79,1.9479,2087959.4,3918119.178343,13055
1596844800000,2020-08-08,WAVESUSDT,1.7859,1.99,1.7696,1.8258,3286840.25,6080871.024597,20354
1596758400000,2020-08-07,WAVESUSDT,1.7114,1.7933,1.6722,1.786,2650928.99,4572002.507457,14495
1596672000000,2020-08-06,WAVESUSDT,1.6475,1.791,1.6347,1.711,5923433.93,9957933.035894,32219
1596585600000,2020-08-05,WAVESUSDT,1.6457,1.6507,1.5898,1.6475,3775953.1,6142471.401771,19636
1596499200000,2020-08-04,WAVESUSDT,1.6938,1.71,1.6,1.6458,4719052.13,7865739.654626,24221
